2024-03-18 14:27:43.222 | INFO | train_model:125 | Creating dataloaders
2024-03-18 14:27:43.225 | INFO | train_model:151 | Splitting training data into a 90%-10% train/val split
2024-03-18 14:27:43.387 | INFO | train_model:279 | Starting training
2024-03-18 14:27:44.368 | INFO | trainer:219 | Epoch: 0 | Validation loss: 0.0048
2024-03-18 14:27:45.696 | INFO | trainer:219 | Epoch: 0 | Validation loss: 0.00365
2024-03-18 14:27:45.700 | INFO | trainer:203 | Epoch: 0 | Training loss: 0.00435
2024-03-18 14:27:46.948 | INFO | trainer:219 | Epoch: 1 | Validation loss: 0.0034
2024-03-18 14:27:46.952 | INFO | trainer:203 | Epoch: 1 | Training loss: 0.00383
2024-03-18 14:27:48.201 | INFO | trainer:219 | Epoch: 2 | Validation loss: 0.00337
2024-03-18 14:27:48.207 | INFO | trainer:203 | Epoch: 2 | Training loss: 0.0036
2024-03-18 14:27:49.524 | INFO | trainer:219 | Epoch: 3 | Validation loss: 0.00324
2024-03-18 14:27:49.528 | INFO | trainer:203 | Epoch: 3 | Training loss: 0.00352
2024-03-18 14:27:50.850 | INFO | trainer:219 | Epoch: 4 | Validation loss: 0.00329
2024-03-18 14:27:50.853 | INFO | trainer:203 | Epoch: 4 | Training loss: 0.00343
2024-03-18 14:27:52.126 | INFO | trainer:219 | Epoch: 5 | Validation loss: 0.0033
2024-03-18 14:27:52.129 | INFO | trainer:203 | Epoch: 5 | Training loss: 0.00348
2024-03-18 14:27:53.383 | INFO | trainer:219 | Epoch: 6 | Validation loss: 0.0031
2024-03-18 14:27:53.390 | INFO | trainer:203 | Epoch: 6 | Training loss: 0.00337
2024-03-18 14:27:54.534 | INFO | trainer:219 | Epoch: 7 | Validation loss: 0.00335
2024-03-18 14:27:54.542 | INFO | trainer:203 | Epoch: 7 | Training loss: 0.0033
2024-03-18 14:27:55.614 | INFO | trainer:219 | Epoch: 8 | Validation loss: 0.00342
2024-03-18 14:27:55.619 | INFO | trainer:203 | Epoch: 8 | Training loss: 0.00332
2024-03-18 14:27:56.868 | INFO | trainer:219 | Epoch: 9 | Validation loss: 0.00309
2024-03-18 14:27:56.872 | INFO | trainer:203 | Epoch: 9 | Training loss: 0.00336
2024-03-18 14:27:58.119 | INFO | trainer:219 | Epoch: 10 | Validation loss: 0.00314
2024-03-18 14:27:58.124 | INFO | trainer:203 | Epoch: 10 | Training loss: 0.00325
2024-03-18 14:27:59.399 | INFO | trainer:219 | Epoch: 11 | Validation loss: 0.00334
2024-03-18 14:27:59.406 | INFO | trainer:203 | Epoch: 11 | Training loss: 0.00326
2024-03-18 14:28:00.694 | INFO | trainer:219 | Epoch: 12 | Validation loss: 0.00312
2024-03-18 14:28:00.698 | INFO | trainer:203 | Epoch: 12 | Training loss: 0.00321
2024-03-18 14:28:01.949 | INFO | trainer:219 | Epoch: 13 | Validation loss: 0.00323
2024-03-18 14:28:01.953 | INFO | trainer:203 | Epoch: 13 | Training loss: 0.00322
2024-03-18 14:28:03.231 | INFO | trainer:219 | Epoch: 14 | Validation loss: 0.00314
2024-03-18 14:28:03.238 | INFO | trainer:203 | Epoch: 14 | Training loss: 0.00318
2024-03-18 14:28:04.512 | INFO | trainer:219 | Epoch: 15 | Validation loss: 0.00313
2024-03-18 14:28:04.516 | INFO | trainer:203 | Epoch: 15 | Training loss: 0.00316
2024-03-18 14:28:05.713 | INFO | trainer:219 | Epoch: 16 | Validation loss: 0.00335
2024-03-18 14:28:05.720 | INFO | trainer:203 | Epoch: 16 | Training loss: 0.00319
