2024-03-18 14:03:46.947 | INFO | train_model:125 | Creating dataloaders
2024-03-18 14:03:46.957 | INFO | train_model:151 | Splitting training data into a 90%-10% train/val split
2024-03-18 14:03:47.069 | INFO | train_model:279 | Starting training
2024-03-18 14:03:47.202 | INFO | trainer:219 | Epoch: 0 | Validation loss: 0.00488
2024-03-18 14:03:49.311 | INFO | trainer:219 | Epoch: 0 | Validation loss: 0.00341
2024-03-18 14:03:49.319 | INFO | trainer:203 | Epoch: 0 | Training loss: 0.00401
2024-03-18 14:03:51.502 | INFO | trainer:219 | Epoch: 1 | Validation loss: 0.00335
2024-03-18 14:03:51.505 | INFO | trainer:203 | Epoch: 1 | Training loss: 0.00348
2024-03-18 14:03:53.723 | INFO | trainer:219 | Epoch: 2 | Validation loss: 0.00354
2024-03-18 14:03:53.729 | INFO | trainer:203 | Epoch: 2 | Training loss: 0.00339
2024-03-18 14:03:56.014 | INFO | trainer:219 | Epoch: 3 | Validation loss: 0.00339
2024-03-18 14:03:56.017 | INFO | trainer:203 | Epoch: 3 | Training loss: 0.0033
2024-03-18 14:03:58.364 | INFO | trainer:219 | Epoch: 4 | Validation loss: 0.0034
2024-03-18 14:03:58.368 | INFO | trainer:203 | Epoch: 4 | Training loss: 0.00322
2024-03-18 14:04:00.689 | INFO | trainer:219 | Epoch: 5 | Validation loss: 0.00329
2024-03-18 14:04:00.693 | INFO | trainer:203 | Epoch: 5 | Training loss: 0.00319
2024-03-18 14:04:03.011 | INFO | trainer:219 | Epoch: 6 | Validation loss: 0.00321
2024-03-18 14:04:03.015 | INFO | trainer:203 | Epoch: 6 | Training loss: 0.00316
2024-03-18 14:04:05.295 | INFO | trainer:219 | Epoch: 7 | Validation loss: 0.00365
2024-03-18 14:04:05.299 | INFO | trainer:203 | Epoch: 7 | Training loss: 0.00312
2024-03-18 14:04:07.649 | INFO | trainer:219 | Epoch: 8 | Validation loss: 0.00317
2024-03-18 14:04:07.653 | INFO | trainer:203 | Epoch: 8 | Training loss: 0.00312
2024-03-18 14:04:09.946 | INFO | trainer:219 | Epoch: 9 | Validation loss: 0.00299
2024-03-18 14:04:09.951 | INFO | trainer:203 | Epoch: 9 | Training loss: 0.00311
2024-03-18 14:04:12.238 | INFO | trainer:219 | Epoch: 10 | Validation loss: 0.00301
2024-03-18 14:04:12.242 | INFO | trainer:203 | Epoch: 10 | Training loss: 0.00305
2024-03-18 14:04:14.627 | INFO | trainer:219 | Epoch: 11 | Validation loss: 0.00307
2024-03-18 14:04:14.631 | INFO | trainer:203 | Epoch: 11 | Training loss: 0.00302
2024-03-18 14:04:16.968 | INFO | trainer:219 | Epoch: 12 | Validation loss: 0.00295
2024-03-18 14:04:16.972 | INFO | trainer:203 | Epoch: 12 | Training loss: 0.00303
2024-03-18 14:04:19.368 | INFO | trainer:219 | Epoch: 13 | Validation loss: 0.00303
2024-03-18 14:04:19.372 | INFO | trainer:203 | Epoch: 13 | Training loss: 0.00301
2024-03-18 14:04:21.667 | INFO | trainer:219 | Epoch: 14 | Validation loss: 0.00317
2024-03-18 14:04:21.671 | INFO | trainer:203 | Epoch: 14 | Training loss: 0.00299
2024-03-18 14:04:23.970 | INFO | trainer:219 | Epoch: 15 | Validation loss: 0.00314
2024-03-18 14:04:23.973 | INFO | trainer:203 | Epoch: 15 | Training loss: 0.00294
2024-03-18 14:04:26.231 | INFO | trainer:219 | Epoch: 16 | Validation loss: 0.00299
2024-03-18 14:04:26.234 | INFO | trainer:203 | Epoch: 16 | Training loss: 0.00297
2024-03-18 14:04:28.533 | INFO | trainer:219 | Epoch: 17 | Validation loss: 0.00304
2024-03-18 14:04:28.538 | INFO | trainer:203 | Epoch: 17 | Training loss: 0.00297
2024-03-18 14:04:30.846 | INFO | trainer:219 | Epoch: 18 | Validation loss: 0.00301
2024-03-18 14:04:30.851 | INFO | trainer:203 | Epoch: 18 | Training loss: 0.00293
2024-03-18 14:04:33.191 | INFO | trainer:219 | Epoch: 19 | Validation loss: 0.00287
2024-03-18 14:04:33.195 | INFO | trainer:203 | Epoch: 19 | Training loss: 0.00293
2024-03-18 14:04:35.511 | INFO | trainer:219 | Epoch: 20 | Validation loss: 0.00296
2024-03-18 14:04:35.515 | INFO | trainer:203 | Epoch: 20 | Training loss: 0.0029
2024-03-18 14:04:37.780 | INFO | trainer:219 | Epoch: 21 | Validation loss: 0.00287
2024-03-18 14:04:37.785 | INFO | trainer:203 | Epoch: 21 | Training loss: 0.00287
2024-03-18 14:04:40.090 | INFO | trainer:219 | Epoch: 22 | Validation loss: 0.00285
2024-03-18 14:04:40.093 | INFO | trainer:203 | Epoch: 22 | Training loss: 0.00291
2024-03-18 14:04:42.393 | INFO | trainer:219 | Epoch: 23 | Validation loss: 0.00287
2024-03-18 14:04:42.397 | INFO | trainer:203 | Epoch: 23 | Training loss: 0.00288
2024-03-18 14:04:44.723 | INFO | trainer:219 | Epoch: 24 | Validation loss: 0.00301
2024-03-18 14:04:44.729 | INFO | trainer:203 | Epoch: 24 | Training loss: 0.00288
2024-03-18 14:04:47.158 | INFO | trainer:219 | Epoch: 25 | Validation loss: 0.00287
2024-03-18 14:04:47.162 | INFO | trainer:203 | Epoch: 25 | Training loss: 0.00286
2024-03-18 14:04:49.456 | INFO | trainer:219 | Epoch: 26 | Validation loss: 0.0029
2024-03-18 14:04:49.461 | INFO | trainer:203 | Epoch: 26 | Training loss: 0.00283
2024-03-18 14:04:51.274 | INFO | trainer:219 | Epoch: 27 | Validation loss: 0.00282
2024-03-18 14:04:51.277 | INFO | trainer:203 | Epoch: 27 | Training loss: 0.00285
2024-03-18 14:04:52.996 | INFO | trainer:219 | Epoch: 28 | Validation loss: 0.00287
2024-03-18 14:04:53.000 | INFO | trainer:203 | Epoch: 28 | Training loss: 0.00282
2024-03-18 14:04:54.808 | INFO | trainer:219 | Epoch: 29 | Validation loss: 0.00284
2024-03-18 14:04:54.811 | INFO | trainer:203 | Epoch: 29 | Training loss: 0.00281
2024-03-18 14:04:56.978 | INFO | trainer:219 | Epoch: 30 | Validation loss: 0.00282
2024-03-18 14:04:56.982 | INFO | trainer:203 | Epoch: 30 | Training loss: 0.00284
2024-03-18 14:04:59.249 | INFO | trainer:219 | Epoch: 31 | Validation loss: 0.00293
2024-03-18 14:04:59.253 | INFO | trainer:203 | Epoch: 31 | Training loss: 0.00281
2024-03-18 14:05:01.540 | INFO | trainer:219 | Epoch: 32 | Validation loss: 0.00308
2024-03-18 14:05:01.544 | INFO | trainer:203 | Epoch: 32 | Training loss: 0.00279
2024-03-18 14:05:03.877 | INFO | trainer:219 | Epoch: 33 | Validation loss: 0.00287
2024-03-18 14:05:03.881 | INFO | trainer:203 | Epoch: 33 | Training loss: 0.00278
2024-03-18 14:05:06.123 | INFO | trainer:219 | Epoch: 34 | Validation loss: 0.00282
2024-03-18 14:05:06.127 | INFO | trainer:203 | Epoch: 34 | Training loss: 0.0028
2024-03-18 14:05:08.355 | INFO | trainer:219 | Epoch: 35 | Validation loss: 0.0028
2024-03-18 14:05:08.359 | INFO | trainer:203 | Epoch: 35 | Training loss: 0.00279
2024-03-18 14:05:10.630 | INFO | trainer:219 | Epoch: 36 | Validation loss: 0.00303
2024-03-18 14:05:10.634 | INFO | trainer:203 | Epoch: 36 | Training loss: 0.00275
2024-03-18 14:05:12.745 | INFO | trainer:219 | Epoch: 37 | Validation loss: 0.00279
2024-03-18 14:05:12.749 | INFO | trainer:203 | Epoch: 37 | Training loss: 0.00274
2024-03-18 14:05:14.536 | INFO | trainer:219 | Epoch: 38 | Validation loss: 0.00288
2024-03-18 14:05:14.540 | INFO | trainer:203 | Epoch: 38 | Training loss: 0.00273
2024-03-18 14:05:16.279 | INFO | trainer:219 | Epoch: 39 | Validation loss: 0.00293
2024-03-18 14:05:16.284 | INFO | trainer:203 | Epoch: 39 | Training loss: 0.00274
2024-03-18 14:05:18.221 | INFO | trainer:219 | Epoch: 40 | Validation loss: 0.00283
2024-03-18 14:05:18.227 | INFO | trainer:203 | Epoch: 40 | Training loss: 0.00274
2024-03-18 14:05:20.672 | INFO | trainer:219 | Epoch: 41 | Validation loss: 0.00279
2024-03-18 14:05:20.675 | INFO | trainer:203 | Epoch: 41 | Training loss: 0.00272
2024-03-18 14:05:23.066 | INFO | trainer:219 | Epoch: 42 | Validation loss: 0.00281
2024-03-18 14:05:23.070 | INFO | trainer:203 | Epoch: 42 | Training loss: 0.00271
2024-03-18 14:05:25.610 | INFO | trainer:219 | Epoch: 43 | Validation loss: 0.00284
2024-03-18 14:05:25.613 | INFO | trainer:203 | Epoch: 43 | Training loss: 0.00272
2024-03-18 14:05:28.043 | INFO | trainer:219 | Epoch: 44 | Validation loss: 0.00278
2024-03-18 14:05:28.048 | INFO | trainer:203 | Epoch: 44 | Training loss: 0.0027
2024-03-18 14:05:30.480 | INFO | trainer:219 | Epoch: 45 | Validation loss: 0.00283
2024-03-18 14:05:30.484 | INFO | trainer:203 | Epoch: 45 | Training loss: 0.0027
2024-03-18 14:05:32.868 | INFO | trainer:219 | Epoch: 46 | Validation loss: 0.00276
2024-03-18 14:05:32.872 | INFO | trainer:203 | Epoch: 46 | Training loss: 0.00269
2024-03-18 14:05:35.264 | INFO | trainer:219 | Epoch: 47 | Validation loss: 0.00281
2024-03-18 14:05:35.268 | INFO | trainer:203 | Epoch: 47 | Training loss: 0.00269
2024-03-18 14:05:37.706 | INFO | trainer:219 | Epoch: 48 | Validation loss: 0.00298
2024-03-18 14:05:37.710 | INFO | trainer:203 | Epoch: 48 | Training loss: 0.00266
2024-03-18 14:05:40.152 | INFO | trainer:219 | Epoch: 49 | Validation loss: 0.00291
2024-03-18 14:05:40.158 | INFO | trainer:203 | Epoch: 49 | Training loss: 0.00269
2024-03-18 14:05:42.666 | INFO | trainer:219 | Epoch: 50 | Validation loss: 0.00287
2024-03-18 14:05:42.670 | INFO | trainer:203 | Epoch: 50 | Training loss: 0.00268
2024-03-18 14:05:45.047 | INFO | trainer:219 | Epoch: 51 | Validation loss: 0.0029
2024-03-18 14:05:45.051 | INFO | trainer:203 | Epoch: 51 | Training loss: 0.00266
2024-03-18 14:05:47.498 | INFO | trainer:219 | Epoch: 52 | Validation loss: 0.00274
2024-03-18 14:05:47.503 | INFO | trainer:203 | Epoch: 52 | Training loss: 0.00268
2024-03-18 14:05:49.928 | INFO | trainer:219 | Epoch: 53 | Validation loss: 0.00289
2024-03-18 14:05:49.932 | INFO | trainer:203 | Epoch: 53 | Training loss: 0.00265
2024-03-18 14:05:52.352 | INFO | trainer:219 | Epoch: 54 | Validation loss: 0.00275
2024-03-18 14:05:52.356 | INFO | trainer:203 | Epoch: 54 | Training loss: 0.00266
2024-03-18 14:05:54.797 | INFO | trainer:219 | Epoch: 55 | Validation loss: 0.0028
2024-03-18 14:05:54.801 | INFO | trainer:203 | Epoch: 55 | Training loss: 0.00265
