2024-03-18 14:35:09.718 | INFO | train_model:125 | Creating dataloaders
2024-03-18 14:35:09.721 | INFO | train_model:151 | Splitting training data into a 90%-10% train/val split
2024-03-18 14:35:09.817 | INFO | train_model:279 | Starting training
2024-03-18 14:35:09.921 | INFO | trainer:219 | Epoch: 0 | Validation loss: 0.00565
2024-03-18 14:35:11.053 | INFO | trainer:219 | Epoch: 0 | Validation loss: 0.00372
2024-03-18 14:35:11.057 | INFO | trainer:203 | Epoch: 0 | Training loss: 0.0042
2024-03-18 14:35:12.120 | INFO | trainer:219 | Epoch: 1 | Validation loss: 0.00361
2024-03-18 14:35:12.125 | INFO | trainer:203 | Epoch: 1 | Training loss: 0.00369
2024-03-18 14:35:13.261 | INFO | trainer:219 | Epoch: 2 | Validation loss: 0.00335
2024-03-18 14:35:13.265 | INFO | trainer:203 | Epoch: 2 | Training loss: 0.00357
2024-03-18 14:35:14.357 | INFO | trainer:219 | Epoch: 3 | Validation loss: 0.00346
2024-03-18 14:35:14.362 | INFO | trainer:203 | Epoch: 3 | Training loss: 0.00348
2024-03-18 14:35:15.450 | INFO | trainer:219 | Epoch: 4 | Validation loss: 0.00328
2024-03-18 14:35:15.454 | INFO | trainer:203 | Epoch: 4 | Training loss: 0.00341
2024-03-18 14:35:16.612 | INFO | trainer:219 | Epoch: 5 | Validation loss: 0.0032
2024-03-18 14:35:16.616 | INFO | trainer:203 | Epoch: 5 | Training loss: 0.00333
2024-03-18 14:35:17.791 | INFO | trainer:219 | Epoch: 6 | Validation loss: 0.00329
2024-03-18 14:35:17.795 | INFO | trainer:203 | Epoch: 6 | Training loss: 0.00339
2024-03-18 14:35:18.948 | INFO | trainer:219 | Epoch: 7 | Validation loss: 0.00315
2024-03-18 14:35:18.951 | INFO | trainer:203 | Epoch: 7 | Training loss: 0.00328
2024-03-18 14:35:20.037 | INFO | trainer:219 | Epoch: 8 | Validation loss: 0.00319
2024-03-18 14:35:20.040 | INFO | trainer:203 | Epoch: 8 | Training loss: 0.00322
2024-03-18 14:35:21.192 | INFO | trainer:219 | Epoch: 9 | Validation loss: 0.00313
2024-03-18 14:35:21.196 | INFO | trainer:203 | Epoch: 9 | Training loss: 0.00317
2024-03-18 14:35:22.257 | INFO | trainer:219 | Epoch: 10 | Validation loss: 0.0031
2024-03-18 14:35:22.260 | INFO | trainer:203 | Epoch: 10 | Training loss: 0.00317
2024-03-18 14:35:23.410 | INFO | trainer:219 | Epoch: 11 | Validation loss: 0.00314
2024-03-18 14:35:23.413 | INFO | trainer:203 | Epoch: 11 | Training loss: 0.00315
2024-03-18 14:35:24.488 | INFO | trainer:219 | Epoch: 12 | Validation loss: 0.00317
2024-03-18 14:35:24.492 | INFO | trainer:203 | Epoch: 12 | Training loss: 0.00317
2024-03-18 14:35:25.580 | INFO | trainer:219 | Epoch: 13 | Validation loss: 0.00328
2024-03-18 14:35:25.584 | INFO | trainer:203 | Epoch: 13 | Training loss: 0.00312
2024-03-18 14:35:26.744 | INFO | trainer:219 | Epoch: 14 | Validation loss: 0.00313
2024-03-18 14:35:26.747 | INFO | trainer:203 | Epoch: 14 | Training loss: 0.00309
2024-03-18 14:35:27.809 | INFO | trainer:219 | Epoch: 15 | Validation loss: 0.00307
2024-03-18 14:35:27.813 | INFO | trainer:203 | Epoch: 15 | Training loss: 0.00307
2024-03-18 14:35:28.936 | INFO | trainer:219 | Epoch: 16 | Validation loss: 0.00303
2024-03-18 14:35:28.940 | INFO | trainer:203 | Epoch: 16 | Training loss: 0.00311
2024-03-18 14:35:30.001 | INFO | trainer:219 | Epoch: 17 | Validation loss: 0.00304
2024-03-18 14:35:30.004 | INFO | trainer:203 | Epoch: 17 | Training loss: 0.00308
2024-03-18 14:35:31.136 | INFO | trainer:219 | Epoch: 18 | Validation loss: 0.00304
2024-03-18 14:35:31.139 | INFO | trainer:203 | Epoch: 18 | Training loss: 0.00305
2024-03-18 14:35:32.192 | INFO | trainer:219 | Epoch: 19 | Validation loss: 0.00311
2024-03-18 14:35:32.196 | INFO | trainer:203 | Epoch: 19 | Training loss: 0.00304
2024-03-18 14:35:33.347 | INFO | trainer:219 | Epoch: 20 | Validation loss: 0.00303
2024-03-18 14:35:33.350 | INFO | trainer:203 | Epoch: 20 | Training loss: 0.00298
2024-03-18 14:35:34.432 | INFO | trainer:219 | Epoch: 21 | Validation loss: 0.00301
2024-03-18 14:35:34.436 | INFO | trainer:203 | Epoch: 21 | Training loss: 0.00303
2024-03-18 14:35:35.567 | INFO | trainer:219 | Epoch: 22 | Validation loss: 0.00305
2024-03-18 14:35:35.571 | INFO | trainer:203 | Epoch: 22 | Training loss: 0.00298
2024-03-18 14:35:36.680 | INFO | trainer:219 | Epoch: 23 | Validation loss: 0.00299
2024-03-18 14:35:36.684 | INFO | trainer:203 | Epoch: 23 | Training loss: 0.003
2024-03-18 14:35:37.913 | INFO | trainer:219 | Epoch: 24 | Validation loss: 0.00299
2024-03-18 14:35:37.917 | INFO | trainer:203 | Epoch: 24 | Training loss: 0.00299
2024-03-18 14:35:39.056 | INFO | trainer:219 | Epoch: 25 | Validation loss: 0.00303
2024-03-18 14:35:39.060 | INFO | trainer:203 | Epoch: 25 | Training loss: 0.00298
2024-03-18 14:35:40.121 | INFO | trainer:219 | Epoch: 26 | Validation loss: 0.00298
2024-03-18 14:35:40.125 | INFO | trainer:203 | Epoch: 26 | Training loss: 0.00299
2024-03-18 14:35:41.293 | INFO | trainer:219 | Epoch: 27 | Validation loss: 0.00304
2024-03-18 14:35:41.296 | INFO | trainer:203 | Epoch: 27 | Training loss: 0.00293
2024-03-18 14:35:42.333 | INFO | trainer:219 | Epoch: 28 | Validation loss: 0.00317
2024-03-18 14:35:42.336 | INFO | trainer:203 | Epoch: 28 | Training loss: 0.00293
2024-03-18 14:35:43.512 | INFO | trainer:219 | Epoch: 29 | Validation loss: 0.00301
2024-03-18 14:35:43.516 | INFO | trainer:203 | Epoch: 29 | Training loss: 0.00291
2024-03-18 14:35:44.615 | INFO | trainer:219 | Epoch: 30 | Validation loss: 0.00305
2024-03-18 14:35:44.618 | INFO | trainer:203 | Epoch: 30 | Training loss: 0.00291
2024-03-18 14:35:45.700 | INFO | trainer:219 | Epoch: 31 | Validation loss: 0.00302
2024-03-18 14:35:45.704 | INFO | trainer:203 | Epoch: 31 | Training loss: 0.00293
2024-03-18 14:35:46.855 | INFO | trainer:219 | Epoch: 32 | Validation loss: 0.00303
2024-03-18 14:35:46.859 | INFO | trainer:203 | Epoch: 32 | Training loss: 0.00287
2024-03-18 14:35:47.923 | INFO | trainer:219 | Epoch: 33 | Validation loss: 0.00299
2024-03-18 14:35:47.927 | INFO | trainer:203 | Epoch: 33 | Training loss: 0.00289
2024-03-18 14:35:49.040 | INFO | trainer:219 | Epoch: 34 | Validation loss: 0.00298
2024-03-18 14:35:49.043 | INFO | trainer:203 | Epoch: 34 | Training loss: 0.00293
2024-03-18 14:35:50.140 | INFO | trainer:219 | Epoch: 35 | Validation loss: 0.00308
2024-03-18 14:35:50.144 | INFO | trainer:203 | Epoch: 35 | Training loss: 0.00289
2024-03-18 14:35:51.279 | INFO | trainer:219 | Epoch: 36 | Validation loss: 0.00303
2024-03-18 14:35:51.282 | INFO | trainer:203 | Epoch: 36 | Training loss: 0.00287
2024-03-18 14:35:52.370 | INFO | trainer:219 | Epoch: 37 | Validation loss: 0.00342
2024-03-18 14:35:52.374 | INFO | trainer:203 | Epoch: 37 | Training loss: 0.00295
2024-03-18 14:35:53.469 | INFO | trainer:219 | Epoch: 38 | Validation loss: 0.00292
2024-03-18 14:35:53.472 | INFO | trainer:203 | Epoch: 38 | Training loss: 0.00281
2024-03-18 14:35:54.597 | INFO | trainer:219 | Epoch: 39 | Validation loss: 0.00307
2024-03-18 14:35:54.603 | INFO | trainer:203 | Epoch: 39 | Training loss: 0.00285
2024-03-18 14:35:55.724 | INFO | trainer:219 | Epoch: 40 | Validation loss: 0.00293
