2024-03-18 13:56:28.408 | INFO | train_model:125 | Creating dataloaders
2024-03-18 13:56:28.418 | INFO | train_model:151 | Splitting training data into a 90%-10% train/val split
2024-03-18 13:56:28.578 | INFO | train_model:279 | Starting training
2024-03-18 13:56:28.693 | INFO | trainer:219 | Epoch: 0 | Validation loss: 0.00706
2024-03-18 13:56:31.185 | INFO | trainer:219 | Epoch: 0 | Validation loss: 0.00342
2024-03-18 13:56:31.189 | INFO | trainer:203 | Epoch: 0 | Training loss: 0.0042
2024-03-18 13:56:33.448 | INFO | trainer:219 | Epoch: 1 | Validation loss: 0.0035
2024-03-18 13:56:33.452 | INFO | trainer:203 | Epoch: 1 | Training loss: 0.00359
2024-03-18 13:56:36.031 | INFO | trainer:219 | Epoch: 2 | Validation loss: 0.00311
2024-03-18 13:56:36.035 | INFO | trainer:203 | Epoch: 2 | Training loss: 0.00347
2024-03-18 13:56:38.338 | INFO | trainer:219 | Epoch: 3 | Validation loss: 0.00321
2024-03-18 13:56:38.343 | INFO | trainer:203 | Epoch: 3 | Training loss: 0.00336
2024-03-18 13:56:40.646 | INFO | trainer:219 | Epoch: 4 | Validation loss: 0.00308
2024-03-18 13:56:40.650 | INFO | trainer:203 | Epoch: 4 | Training loss: 0.00332
2024-03-18 13:56:42.410 | INFO | trainer:219 | Epoch: 5 | Validation loss: 0.00302
2024-03-18 13:56:42.415 | INFO | trainer:203 | Epoch: 5 | Training loss: 0.00327
2024-03-18 13:56:44.096 | INFO | trainer:219 | Epoch: 6 | Validation loss: 0.00304
2024-03-18 13:56:44.099 | INFO | trainer:203 | Epoch: 6 | Training loss: 0.00324
2024-03-18 13:56:46.085 | INFO | trainer:219 | Epoch: 7 | Validation loss: 0.0031
2024-03-18 13:56:46.090 | INFO | trainer:203 | Epoch: 7 | Training loss: 0.00319
2024-03-18 13:56:48.138 | INFO | trainer:219 | Epoch: 8 | Validation loss: 0.00303
2024-03-18 13:56:48.143 | INFO | trainer:203 | Epoch: 8 | Training loss: 0.00316
2024-03-18 13:56:50.273 | INFO | trainer:219 | Epoch: 9 | Validation loss: 0.00309
2024-03-18 13:56:50.277 | INFO | trainer:203 | Epoch: 9 | Training loss: 0.00313
2024-03-18 13:56:52.435 | INFO | trainer:219 | Epoch: 10 | Validation loss: 0.00336
2024-03-18 13:56:52.439 | INFO | trainer:203 | Epoch: 10 | Training loss: 0.00312
2024-03-18 13:56:54.624 | INFO | trainer:219 | Epoch: 11 | Validation loss: 0.00305
2024-03-18 13:56:54.628 | INFO | trainer:203 | Epoch: 11 | Training loss: 0.00313
2024-03-18 13:56:56.816 | INFO | trainer:219 | Epoch: 12 | Validation loss: 0.00311
2024-03-18 13:56:56.820 | INFO | trainer:203 | Epoch: 12 | Training loss: 0.00308
2024-03-18 13:56:58.976 | INFO | trainer:219 | Epoch: 13 | Validation loss: 0.0029
2024-03-18 13:56:58.979 | INFO | trainer:203 | Epoch: 13 | Training loss: 0.00305
2024-03-18 13:57:01.148 | INFO | trainer:219 | Epoch: 14 | Validation loss: 0.0029
2024-03-18 13:57:01.153 | INFO | trainer:203 | Epoch: 14 | Training loss: 0.00307
2024-03-18 13:57:03.301 | INFO | trainer:219 | Epoch: 15 | Validation loss: 0.0029
2024-03-18 13:57:03.306 | INFO | trainer:203 | Epoch: 15 | Training loss: 0.00305
2024-03-18 13:57:05.458 | INFO | trainer:219 | Epoch: 16 | Validation loss: 0.00294
2024-03-18 13:57:05.462 | INFO | trainer:203 | Epoch: 16 | Training loss: 0.003
2024-03-18 13:57:07.619 | INFO | trainer:219 | Epoch: 17 | Validation loss: 0.00291
2024-03-18 13:57:07.622 | INFO | trainer:203 | Epoch: 17 | Training loss: 0.00304
2024-03-18 13:57:09.763 | INFO | trainer:219 | Epoch: 18 | Validation loss: 0.00297
2024-03-18 13:57:09.766 | INFO | trainer:203 | Epoch: 18 | Training loss: 0.003
2024-03-18 13:57:11.583 | INFO | trainer:219 | Epoch: 19 | Validation loss: 0.00301
2024-03-18 13:57:11.586 | INFO | trainer:203 | Epoch: 19 | Training loss: 0.00296
2024-03-18 13:57:13.313 | INFO | trainer:219 | Epoch: 20 | Validation loss: 0.00292
2024-03-18 13:57:13.316 | INFO | trainer:203 | Epoch: 20 | Training loss: 0.00296
2024-03-18 13:57:15.104 | INFO | trainer:219 | Epoch: 21 | Validation loss: 0.0029
2024-03-18 13:57:15.108 | INFO | trainer:203 | Epoch: 21 | Training loss: 0.00296
2024-03-18 13:57:17.207 | INFO | trainer:219 | Epoch: 22 | Validation loss: 0.00297
2024-03-18 13:57:17.210 | INFO | trainer:203 | Epoch: 22 | Training loss: 0.00294
2024-03-18 13:57:19.356 | INFO | trainer:219 | Epoch: 23 | Validation loss: 0.0029
2024-03-18 13:57:19.360 | INFO | trainer:203 | Epoch: 23 | Training loss: 0.00292
2024-03-18 13:57:21.571 | INFO | trainer:219 | Epoch: 24 | Validation loss: 0.00294
2024-03-18 13:57:21.580 | INFO | trainer:203 | Epoch: 24 | Training loss: 0.00295
2024-03-18 13:57:23.871 | INFO | trainer:219 | Epoch: 25 | Validation loss: 0.00308
2024-03-18 13:57:23.874 | INFO | trainer:203 | Epoch: 25 | Training loss: 0.0029
2024-03-18 13:57:25.985 | INFO | trainer:219 | Epoch: 26 | Validation loss: 0.00294
2024-03-18 13:57:25.989 | INFO | trainer:203 | Epoch: 26 | Training loss: 0.00291
2024-03-18 13:57:28.083 | INFO | trainer:219 | Epoch: 27 | Validation loss: 0.00286
2024-03-18 13:57:28.087 | INFO | trainer:203 | Epoch: 27 | Training loss: 0.0029
2024-03-18 13:57:30.225 | INFO | trainer:219 | Epoch: 28 | Validation loss: 0.00295
2024-03-18 13:57:30.229 | INFO | trainer:203 | Epoch: 28 | Training loss: 0.00288
2024-03-18 13:57:32.326 | INFO | trainer:219 | Epoch: 29 | Validation loss: 0.00286
2024-03-18 13:57:32.329 | INFO | trainer:203 | Epoch: 29 | Training loss: 0.00287
2024-03-18 13:57:34.481 | INFO | trainer:219 | Epoch: 30 | Validation loss: 0.00296
2024-03-18 13:57:34.485 | INFO | trainer:203 | Epoch: 30 | Training loss: 0.00285
2024-03-18 13:57:36.588 | INFO | trainer:219 | Epoch: 31 | Validation loss: 0.00303
2024-03-18 13:57:36.592 | INFO | trainer:203 | Epoch: 31 | Training loss: 0.00284
2024-03-18 13:57:38.934 | INFO | trainer:219 | Epoch: 32 | Validation loss: 0.00315
2024-03-18 13:57:38.942 | INFO | trainer:203 | Epoch: 32 | Training loss: 0.00285
2024-03-18 13:57:41.131 | INFO | trainer:219 | Epoch: 33 | Validation loss: 0.00318
2024-03-18 13:57:41.135 | INFO | trainer:203 | Epoch: 33 | Training loss: 0.00283
2024-03-18 13:57:43.276 | INFO | trainer:219 | Epoch: 34 | Validation loss: 0.00293
2024-03-18 13:57:43.280 | INFO | trainer:203 | Epoch: 34 | Training loss: 0.00282
2024-03-18 13:57:45.402 | INFO | trainer:219 | Epoch: 35 | Validation loss: 0.00287
2024-03-18 13:57:45.406 | INFO | trainer:203 | Epoch: 35 | Training loss: 0.0028
